articleid,author
8051,Marilyn Geewax
8052,Peter Overby
8053,Lucy Perkins
8054,Ailsa Chang
8055,Steve Mullis
8055,Danielle Kurtzleben 
8055,Ina Jaffe
8055,Camila Domonoske
8055,Scott Neuman
8056,NPR Staff
8057,Brian Naylor
8058,Amita Kelly
8059,
8060,Scott Neuman
8061,Cheryl Corley
8062,Domenico Montanaro
8063,Marilyn Geewax
8064,Peter Overby
8065,Lucy Perkins
8066,Ailsa Chang
8067,Steve Mullis
8067,Danielle Kurtzleben 
8067,Ina Jaffe
8067,Camila Domonoske
8067,Scott Neuman
8068,NPR Staff
8069,Michele Kelemen
8070,Amita Kelly
8071,
8072,Scott Neuman
8073,Cheryl Corley
8074,Domenico Montanaro
8075,Marilyn Geewax
8076,Peter Overby
8077,Lucy Perkins
8078,Ailsa Chang
8079,Steve Mullis
8079,Danielle Kurtzleben 
8079,Ina Jaffe
8079,Camila Domonoske
8079,Scott Neuman
8080,NPR Staff
8081,Michele Kelemen
8082,Tamara Keith
8083,
8084,Scott Neuman
8085,Cheryl Corley
8086,Domenico Montanaro
8087,Marilyn Geewax
8088,Peter Overby
8089,Lucy Perkins
8090,Ailsa Chang
8091,Steve Mullis
8091,Danielle Kurtzleben 
8091,Ina Jaffe
8091,Camila Domonoske
8091,Scott Neuman
8092,NPR Staff
8093,Michele Kelemen
8094,Tamara Keith
8095,Scott Neuman
8096,Scott Neuman
8097,Cheryl Corley
8098,Domenico Montanaro
8099,Marilyn Geewax
8100,Peter Overby
8101,Lucy Perkins
8102,Ailsa Chang
8103,Steve Mullis
8103,Danielle Kurtzleben 
8103,Ina Jaffe
8103,Camila Domonoske
8103,Scott Neuman
8104,NPR Staff
8105,Michele Kelemen
8106,Tamara Keith
8107,Scott Neuman
8108,Chris Arnold
8109,Cheryl Corley
8110,Domenico Montanaro
8111,Marilyn Geewax
8112,Peter Overby
8113,Lucy Perkins
8114,Ailsa Chang
8115,Steve Mullis
8115,Danielle Kurtzleben 
8115,Ina Jaffe
8115,Camila Domonoske
8115,Scott Neuman
8116,NPR Staff
8117,Michele Kelemen
8118,Tamara Keith
8119,Scott Neuman
8120,Chris Arnold
8121,Nina Totenberg
8122,Cheryl Corley
8123,Domenico Montanaro
8124,Marilyn Geewax
8125,Peter Overby
8126,Lucy Perkins
8127,Ailsa Chang
8128,Steve Mullis
8128,Danielle Kurtzleben 
8128,Ina Jaffe
8128,Camila Domonoske
8128,Scott Neuman
8129,NPR Staff
8130,Michele Kelemen
8131,Tamara Keith
8132,Scott Neuman
8133,Chris Arnold
8134,Nina Totenberg
8135,Mara Liasson
8135,Amita Kelly
8136,Domenico Montanaro
8137,Marilyn Geewax
8138,Peter Overby
8139,Lucy Perkins
8140,Ailsa Chang
8141,Steve Mullis
8141,Danielle Kurtzleben 
8141,Ina Jaffe
8141,Camila Domonoske
8141,Scott Neuman
8142,NPR Staff
8143,Michele Kelemen
8144,Tamara Keith
8145,Scott Neuman
8146,Chris Arnold
8147,Nina Totenberg
8148,Mara Liasson
8148,Amita Kelly
8149,Scott Neuman
8150,Marilyn Geewax
8151,Peter Overby
8152,Lucy Perkins
8153,Ailsa Chang
8154,Steve Mullis
8154,Danielle Kurtzleben 
8154,Ina Jaffe
8154,Camila Domonoske
8154,Scott Neuman
8155,NPR Staff
8156,Michele Kelemen
8157,Tamara Keith
8158,Scott Neuman
8159,Chris Arnold
8160,Nina Totenberg
8161,Mara Liasson
8161,Amita Kelly
8162,Scott Neuman
8163,Bill Chappell
8164,Peter Overby
8165,Lucy Perkins
8166,Ailsa Chang
8167,Steve Mullis
8167,Danielle Kurtzleben 
8167,Ina Jaffe
8167,Camila Domonoske
8167,Scott Neuman
8168,NPR Staff
8169,Michele Kelemen
8170,Tamara Keith
8171,Scott Neuman
8172,Chris Arnold
8173,Nina Totenberg
8174,Mara Liasson
8174,Amita Kelly
8175,Scott Neuman
8176,Bill Chappell
8177,Peter Overby
8178,Lucy Perkins
8179,Ailsa Chang
8180,Steve Mullis
8180,Danielle Kurtzleben 
8180,Ina Jaffe
8180,Camila Domonoske
8180,Scott Neuman
8181,NPR Staff
8182,Michele Kelemen
8183,Tamara Keith
8184,Scott Neuman
8185,Chris Arnold
8186,Nina Totenberg
8187,Mara Liasson
8187,Amita Kelly
8188,Scott Neuman
8189,Bill Chappell
8190,Lucy Perkins
8191,Ailsa Chang
8192,Steve Mullis
8192,Danielle Kurtzleben 
8192,Ina Jaffe
8192,Camila Domonoske
8192,Scott Neuman
8193,NPR Staff
8194,Michele Kelemen
8195,Tamara Keith
8196,Scott Neuman
8197,Chris Arnold
8198,Nina Totenberg
8199,Mara Liasson
8199,Amita Kelly
8200,Scott Neuman
8201,Bill Chappell
8202,Ailsa Chang
8203,Steve Mullis
8203,Danielle Kurtzleben 
8203,Ina Jaffe
8203,Camila Domonoske
8203,Scott Neuman
8204,NPR Staff
8205,Michele Kelemen
8206,Tamara Keith
8207,Scott Neuman
8208,Chris Arnold
8209,Nina Totenberg
8210,Mara Liasson
8210,Amita Kelly
8211,Scott Neuman
8212,Bill Chappell
8213,Jessica Taylor
8214,Ailsa Chang
8215,Steve Mullis
8215,Danielle Kurtzleben 
8215,Ina Jaffe
8215,Camila Domonoske
8215,Scott Neuman
8216,NPR Staff
8217,Michele Kelemen
8218,Tamara Keith
8219,Scott Neuman
8220,Chris Arnold
8221,Nina Totenberg
8222,Mara Liasson
8222,Amita Kelly
8223,Scott Neuman
8224,Bill Chappell
8225,Jessica Taylor
8226,John Burnett
8226,Marisa Pe\xf1aloza
8227,Ailsa Chang
8228,Steve Mullis
8228,Danielle Kurtzleben 
8228,Ina Jaffe
8228,Camila Domonoske
8228,Scott Neuman
8229,NPR Staff
8230,Michele Kelemen
8231,Tamara Keith
8232,Scott Neuman
8233,Chris Arnold
8234,Nina Totenberg
8235,Mara Liasson
8235,Amita Kelly
8236,Scott Neuman
8237,Bill Chappell
8238,Jessica Taylor
8239,John Burnett
8239,Marisa Pe\xf1aloza
8240,Steve Mullis
8240,Danielle Kurtzleben 
8240,Ina Jaffe
8240,Camila Domonoske
8240,Scott Neuman
8241,NPR Staff
8242,Michele Kelemen
8243,Tamara Keith
8244,Scott Neuman
8245,Chris Arnold
8246,Nina Totenberg
8247,Mara Liasson
8247,Amita Kelly
8248,Scott Neuman
8249,Bill Chappell
8250,Jessica Taylor
8251,John Burnett
8251,Marisa Pe\xf1aloza
8252,Bill Chappell
8253,NPR Staff
8254,Michele Kelemen
8255,Tamara Keith
8256,Scott Neuman
8257,Chris Arnold
8258,Nina Totenberg
8259,Mara Liasson
8259,Amita Kelly
8260,Scott Neuman
8261,Bill Chappell
8262,Jessica Taylor
8263,John Burnett
8263,Marisa Pe\xf1aloza
8264,Bill Chappell
8265,NPR Staff
8266,Michele Kelemen
8267,Tamara Keith
8268,Scott Neuman
8269,Chris Arnold
8270,Nina Totenberg
8271,Mara Liasson
8271,Amita Kelly
8272,Scott Neuman
8273,Bill Chappell
8274,Jessica Taylor
8275,John Burnett
8275,Marisa Pe\xf1aloza
8276,Bill Chappell
8277,NPR Staff
8278,Michele Kelemen
8279,Tamara Keith
8280,Scott Neuman
8281,Chris Arnold
8282,Nina Totenberg
8283,Mara Liasson
8283,Amita Kelly
8284,Scott Neuman
8285,Bill Chappell
8286,Jessica Taylor
8287,John Burnett
8287,Marisa Pe\xf1aloza
8288,Bill Chappell
8289,NPR Staff
8290,Michele Kelemen
8291,Tamara Keith
8292,Scott Neuman
8293,Chris Arnold
8294,Nina Totenberg
8295,Mara Liasson
8295,Amita Kelly
8296,Scott Neuman
8297,Bill Chappell
8298,Jessica Taylor
8299,John Burnett
8299,Marisa Pe\xf1aloza
8300,Bill Chappell
8301,Michele Kelemen
8302,Tamara Keith
8303,Scott Neuman
8304,Chris Arnold
8305,Nina Totenberg
8306,Mara Liasson
8306,Amita Kelly
8307,Scott Neuman
8308,Bill Chappell
8309,Jessica Taylor
8310,John Burnett
8310,Marisa Pe\xf1aloza
8311,Bill Chappell
8312,Tamara Keith
8313,Scott Neuman
8314,Chris Arnold
8315,Nina Totenberg
8316,Mara Liasson
8316,Amita Kelly
8317,Scott Neuman
8318,Bill Chappell
8319,Jessica Taylor
8320,John Burnett
8320,Marisa Pe\xf1aloza
8321,Bill Chappell
8322,Scott Neuman
8323,Chris Arnold
8324,Nina Totenberg
8325,Mara Liasson
8325,Amita Kelly
8326,Scott Neuman
8327,Bill Chappell
8328,Jessica Taylor
8329,John Burnett
8329,Marisa Pe\xf1aloza
8330,Bill Chappell
8331,Chris Arnold
8332,Nina Totenberg
8333,Mara Liasson
8333,Amita Kelly
8334,Scott Neuman
8335,Bill Chappell
8336,Jessica Taylor
8337,John Burnett
8337,Marisa Pe\xf1aloza
8338,Bill Chappell
8339,Nina Totenberg
8340,Mara Liasson
8340,Amita Kelly
8341,Scott Neuman
8342,Bill Chappell
8343,Jessica Taylor
8344,John Burnett
8344,Marisa Pe\xf1aloza
8345,Bill Chappell
8346,Mara Liasson
8346,Amita Kelly
8347,Scott Neuman
8348,Bill Chappell
8349,Jessica Taylor
8350,John Burnett
8350,Marisa Pe\xf1aloza
8351,Bill Chappell
8352,Jessica Taylor
8353,Scott Neuman
8354,Bill Chappell
8355,Jessica Taylor
8356,John Burnett
8356,Marisa Pe\xf1aloza
8357,Bill Chappell
8358,Jessica Taylor
8359,Bill Chappell
8360,Jessica Taylor
8361,John Burnett
8361,Marisa Pe\xf1aloza
8362,Bill Chappell
8363,Jessica Taylor
8364,Jessica Taylor
8365,John Burnett
8365,Marisa Pe\xf1aloza
8366,Bill Chappell
8367,Jessica Taylor
8368,Jessica Taylor
8369,John Burnett
8369,Marisa Pe\xf1aloza
8370,Bill Chappell
8371,Jessica Taylor
8372,Danielle Kurtzleben 
8373,Jessica Taylor
8374,John Burnett
8374,Marisa Pe\xf1aloza
8375,Bill Chappell
8376,Jessica Taylor
8377,Danielle Kurtzleben 
8378,Jessica Taylor
8378,Tamara Keith
8379,Jessica Taylor
8380,John Burnett
8380,Marisa Pe\xf1aloza
8381,Bill Chappell
8382,Jessica Taylor
8383,Danielle Kurtzleben 
8384,Jessica Taylor
8384,Tamara Keith
8385,Ashley Lopez
8386,John Burnett
8386,Marisa Pe\xf1aloza
8387,Bill Chappell
8388,Jessica Taylor
8389,Danielle Kurtzleben 
8390,Jessica Taylor
8390,Tamara Keith
8391,Ashley Lopez
8392,Bill Chappell
8393,Bill Chappell
8394,Jessica Taylor
8395,Danielle Kurtzleben 
8396,Jessica Taylor
8396,Tamara Keith
8397,Ashley Lopez
8398,Bill Chappell
8399,Alex Keefe
8400,Bill Chappell
8401,Jessica Taylor
8402,Danielle Kurtzleben 
8403,Jessica Taylor
8403,Tamara Keith
8404,Ashley Lopez
8405,Bill Chappell
8406,Alex Keefe
8407,Tamara Keith
8408,Jessica Taylor
8409,Danielle Kurtzleben 
8410,Jessica Taylor
8410,Tamara Keith
8411,Ashley Lopez
8412,Bill Chappell
8413,Alex Keefe
8414,Tamara Keith
8415,Jessica Taylor
8416,Jessica Taylor
8417,Danielle Kurtzleben 
8418,Jessica Taylor
8418,Tamara Keith
8419,Ashley Lopez
8420,Bill Chappell
8421,Alex Keefe
8422,Tamara Keith
8423,Jessica Taylor
8424,Jessica Taylor
8425,Danielle Kurtzleben 
8426,Jessica Taylor
8426,Tamara Keith
8427,Ashley Lopez
8428,Bill Chappell
8429,Alex Keefe
8430,Tamara Keith
8431,Jessica Taylor
8432,Jessica Taylor
8433,Danielle Kurtzleben 
8434,Jessica Taylor
8434,Tamara Keith
8435,Ashley Lopez
8436,Bill Chappell
8437,Alex Keefe
8438,Tamara Keith
8439,Jessica Taylor
8440,Jessica Taylor
8441,Danielle Kurtzleben 
8442,Jessica Taylor
8442,Tamara Keith
8443,Ashley Lopez
8444,Bill Chappell
8445,Alex Keefe
8446,Tamara Keith
8447,Jessica Taylor
8448,Jessica Taylor
8449,Danielle Kurtzleben 
8450,Jessica Taylor
8450,Tamara Keith
8451,Ashley Lopez
8452,Bill Chappell
8453,Alex Keefe
8454,Tamara Keith
8455,Jessica Taylor
8456,Amita Kelly
8457,Jessica Taylor
8458,Danielle Kurtzleben 
8459,Jessica Taylor
8459,Tamara Keith
8460,Ashley Lopez
8461,Bill Chappell
8462,Alex Keefe
8463,Tamara Keith
8464,Jessica Taylor
8465,Amita Kelly
8466,Jessica Taylor
8467,Danielle Kurtzleben 
8468,Jessica Taylor
8468,Tamara Keith
8469,Ashley Lopez
8470,Bill Chappell
8471,Alex Keefe
8472,Tamara Keith
8473,Jessica Taylor
8474,Amita Kelly
8475,Jessica Taylor
8476,Danielle Kurtzleben 
8477,Jessica Taylor
8477,Tamara Keith
8478,Ashley Lopez
8479,Bill Chappell
8480,Alex Keefe
8481,Tamara Keith
8482,Jessica Taylor
8483,Amita Kelly
8484,Jessica Taylor
8485,Danielle Kurtzleben 
8486,Jessica Taylor
8486,Tamara Keith
8487,Ashley Lopez
8488,Bill Chappell
8489,Alex Keefe
8490,Tamara Keith
8491,Jessica Taylor
8492,Amita Kelly
8493,Danielle Kurtzleben 
8494,Jessica Taylor
8494,Tamara Keith
8495,Ashley Lopez
8496,Bill Chappell
8497,Alex Keefe
8498,Tamara Keith
8499,Jessica Taylor
8500,Amita Kelly
8501,Danielle Kurtzleben 
8502,Jessica Taylor
8502,Tamara Keith
8503,Ashley Lopez
8504,Bill Chappell
8505,Alex Keefe
8506,Tamara Keith
8507,Jessica Taylor
8508,Amita Kelly
8509,Bill Chappell
8510,Danielle Kurtzleben 
8511,Jessica Taylor
8511,Tamara Keith
8512,Ashley Lopez
8513,Bill Chappell
8514,Alex Keefe
8515,Tamara Keith
8516,Jessica Taylor
8517,Amita Kelly
8518,Bill Chappell
8519,Danielle Kurtzleben 
8520,Jessica Taylor
8520,Tamara Keith
8521,Ashley Lopez
8522,Bill Chappell
8523,Alex Keefe
8524,Tamara Keith
8525,Jessica Taylor
8526,Amita Kelly
8527,Bill Chappell
8528,Bill Chappell
8529,Jessica Taylor
8529,Tamara Keith
8530,Ashley Lopez
8531,Bill Chappell
8532,Alex Keefe
8533,Tamara Keith
8534,Jessica Taylor
8535,Amita Kelly
8536,Bill Chappell
8537,Bill Chappell
8538,Ashley Lopez
8539,Bill Chappell
8540,Alex Keefe
8541,Tamara Keith
8542,Jessica Taylor
8543,Amita Kelly
8544,Bill Chappell
8545,Bill Chappell
8546,Bill Chappell
8547,Alex Keefe
8548,Tamara Keith
8549,Jessica Taylor
8550,Amita Kelly
8551,Bill Chappell
8552,Bill Chappell
8553,Alex Keefe
8554,Tamara Keith
8555,Jessica Taylor
8556,Amita Kelly
8557,Bill Chappell
8558,Bill Chappell
8559,Tamara Keith
8560,Jessica Taylor
8561,Amita Kelly
8562,Bill Chappell
8563,Bill Chappell
8564,Jessica Taylor
8565,Amita Kelly
8566,Bill Chappell
8567,Bill Chappell
8568,Amita Kelly
8569,Bill Chappell
8570,Bill Chappell
8571,Amita Kelly
8572,Bill Chappell
8573,Bill Chappell
8574,Carrie Johnson
8575,Amita Kelly
8576,Bill Chappell
8577,Bill Chappell
8578,Carrie Johnson
8579,Scott Neuman
8580,Amita Kelly
8581,Bill Chappell
8582,Bill Chappell
8583,Carrie Johnson
8584,Scott Neuman
8585,Tamara Keith
8586,Amita Kelly
8587,Bill Chappell
8588,Bill Chappell
8589,Carrie Johnson
8590,Scott Neuman
8591,Tamara Keith
8592,Scott Neuman
8593,Bill Chappell
8594,Bill Chappell
8595,Carrie Johnson
8596,Scott Neuman
8597,Tamara Keith
8598,Scott Neuman
8599,Bill Chappell
8600,Bill Chappell
8601,Carrie Johnson
8602,Scott Neuman
8603,Tamara Keith
8604,Scott Neuman
8605,Brakkton Booker
8606,Bill Chappell
8607,Bill Chappell
8608,Carrie Johnson
8609,Scott Neuman
8610,Tamara Keith
8611,Scott Neuman
8612,Brakkton Booker
8613,Bill Chappell
8614,Bill Chappell
8615,Carrie Johnson
8616,Scott Neuman
8617,Tamara Keith
8618,Scott Neuman
8619,Brakkton Booker
8620,Bill Chappell
8621,Bill Chappell
8622,Carrie Johnson
8623,Scott Neuman
8624,Tamara Keith
8625,Scott Neuman
8626,Brakkton Booker
8627,Bill Chappell
8628,Bill Chappell
8629,Carrie Johnson
8630,Scott Neuman
8631,Tamara Keith
8632,Scott Neuman
8633,Brakkton Booker
8634,Bill Chappell
8635,Carrie Johnson
8636,Scott Neuman
8637,Tamara Keith
8638,Scott Neuman
8639,Brakkton Booker
8640,Bill Chappell
8641,Carrie Johnson
8642,Scott Neuman
8643,Tamara Keith
8644,Scott Neuman
8645,Brakkton Booker
8646,Ron Elving
8647,Carrie Johnson
8648,Scott Neuman
8649,Tamara Keith
8650,Scott Neuman
8651,Brakkton Booker
8652,Ron Elving
8653,Greg Allen
8654,Carrie Johnson
8655,Scott Neuman
8656,Tamara Keith
8657,Scott Neuman
8658,Brakkton Booker
8659,Ron Elving
8660,Greg Allen
8661,Tom Gjelten
8662,Carrie Johnson
8663,Scott Neuman
8664,Tamara Keith
8665,Scott Neuman
8666,Brakkton Booker
8667,Ron Elving
8668,Greg Allen
8669,Tom Gjelten
8670,Bill Chappell
8671,Carrie Johnson
8672,Scott Neuman
8673,Tamara Keith
8674,Scott Neuman
8675,Brakkton Booker
8676,Ron Elving
8677,Greg Allen
8678,Tom Gjelten
8679,Bill Chappell
8680,Nina Totenberg
8681,Carrie Johnson
8682,Scott Neuman
8683,Tamara Keith
8684,Scott Neuman
8685,Brakkton Booker
8686,Ron Elving
8687,Greg Allen
8688,Tom Gjelten
8689,Bill Chappell
8690,Nina Totenberg
8691,Scott Neuman
8692,Carrie Johnson
8693,Scott Neuman
8694,Tamara Keith
8695,Scott Neuman
8696,Brakkton Booker
8697,Ron Elving
8698,Greg Allen
8699,Tom Gjelten
8700,Bill Chappell
8701,Nina Totenberg
8702,Scott Neuman
8703,Carrie Johnson
8704,Scott Neuman
8705,Tamara Keith
8706,Scott Neuman
8707,Brakkton Booker
8708,Ron Elving
8709,Greg Allen
8710,Tom Gjelten
8711,Bill Chappell
8712,Nina Totenberg
8713,Scott Neuman
8714,Carrie Johnson
8715,Scott Neuman
8716,Tamara Keith
8717,Scott Neuman
8718,Brakkton Booker
8719,Ron Elving
8720,Greg Allen
8721,Tom Gjelten
8722,Bill Chappell
8723,Nina Totenberg
8724,Scott Neuman
8725,Scott Neuman
8726,Tamara Keith
8727,Scott Neuman
8728,Brakkton Booker
8729,Ron Elving
8730,Greg Allen
8731,Tom Gjelten
8732,Bill Chappell
8733,Nina Totenberg
8734,Scott Neuman
8735,Tamara Keith
8736,Scott Neuman
8737,Brakkton Booker
8738,Ron Elving
8739,Greg Allen
8740,Tom Gjelten
8741,Bill Chappell
8742,Nina Totenberg
8743,Scott Neuman
8744,Scott Neuman
8745,Brakkton Booker
8746,Ron Elving
8747,Greg Allen
8748,Tom Gjelten
8749,Bill Chappell
8750,Nina Totenberg
8751,Scott Neuman
8752,Brakkton Booker
8753,Ron Elving
8754,Greg Allen
8755,Tom Gjelten
8756,Bill Chappell
8757,Nina Totenberg
8758,Scott Neuman
8759,James Doubek
8760,Brakkton Booker
8761,Ron Elving
8762,Greg Allen
8763,Tom Gjelten
8764,Bill Chappell
8765,Nina Totenberg
8766,Scott Neuman
8767,James Doubek
8768,Wilson Sayre
8769,Ron Elving
8770,Greg Allen
8771,Tom Gjelten
8772,Bill Chappell
8773,Nina Totenberg
8774,Scott Neuman
8775,James Doubek
8776,Wilson Sayre
8777,Don Gonyea
8777,Jessica Taylor
8778,Ron Elving
8779,Greg Allen
8780,Tom Gjelten
8781,Bill Chappell
8782,Nina Totenberg
8783,Scott Neuman
8784,James Doubek
8785,Wilson Sayre
8786,Don Gonyea
8786,Jessica Taylor
8787,Lauren Leatherby
8788,Ron Elving
8789,Greg Allen
8790,Tom Gjelten
8791,Bill Chappell
8792,Nina Totenberg
8793,Scott Neuman
8794,James Doubek
8795,Wilson Sayre
8796,Don Gonyea
8796,Jessica Taylor
8797,Lauren Leatherby
8798,Elizabeth Miller
8799,Ron Elving
8800,Greg Allen
8801,Tom Gjelten
8802,Bill Chappell
8803,Nina Totenberg
8804,Scott Neuman
8805,James Doubek
8806,Wilson Sayre
8807,Don Gonyea
8807,Jessica Taylor
8808,Lauren Leatherby
8809,Elizabeth Miller
8810,Ron Elving
8811,Greg Allen
8812,Tom Gjelten
8813,Bill Chappell
8814,Nina Totenberg
8815,Scott Neuman
8816,James Doubek
8817,Wilson Sayre
8818,Don Gonyea
8818,Jessica Taylor
8819,Lauren Leatherby
8820,Elizabeth Miller
8821,Michael Tomsic
8822,Ron Elving
8823,Greg Allen
8824,Tom Gjelten
8825,Bill Chappell
8826,Nina Totenberg
8827,Scott Neuman
8828,James Doubek
8829,Wilson Sayre
8830,Don Gonyea
8830,Jessica Taylor
8831,Lauren Leatherby
8832,Elizabeth Miller
8833,Michael Tomsic
8834,Greg Allen
8835,Tom Gjelten
8836,Bill Chappell
8837,Nina Totenberg
8838,Scott Neuman
8839,James Doubek
8840,Wilson Sayre
8841,Don Gonyea
8841,Jessica Taylor
8842,Lauren Leatherby
8843,Elizabeth Miller
8844,Michael Tomsic
8845,
8846,Tom Gjelten
8847,Bill Chappell
8848,Nina Totenberg
8849,Scott Neuman
8850,James Doubek
8851,Wilson Sayre
8852,Don Gonyea
8852,Jessica Taylor
8853,Lauren Leatherby
8854,Elizabeth Miller
8855,Michael Tomsic
8856,
8857,Scott Neuman
8858,Bill Chappell
8859,Nina Totenberg
8860,Scott Neuman
8861,James Doubek
8862,Wilson Sayre
8863,Don Gonyea
8863,Jessica Taylor
8864,Lauren Leatherby
8865,Elizabeth Miller
8866,Michael Tomsic
8867,
8868,Scott Neuman
8869,Jessica Taylor
8870,Nina Totenberg
8871,Scott Neuman
8872,James Doubek
8873,Wilson Sayre
8874,Don Gonyea
8874,Jessica Taylor
8875,Lauren Leatherby
8876,Elizabeth Miller
8877,Michael Tomsic
8878,
8879,Scott Neuman
8880,Jessica Taylor
8881,Carrie Johnson
8882,Scott Neuman
8883,James Doubek
8884,Wilson Sayre
8885,Don Gonyea
8885,Jessica Taylor
8886,Lauren Leatherby
8887,Elizabeth Miller
8888,Michael Tomsic
8889,
8890,Scott Neuman
8891,Jessica Taylor
8892,Carrie Johnson
8893,James Doubek
8894,Wilson Sayre
8895,Don Gonyea
8895,Jessica Taylor
8896,Lauren Leatherby
8897,Elizabeth Miller
8898,Michael Tomsic
8899,
8900,Scott Neuman
8901,Jessica Taylor
8902,Carrie Johnson
8903,James Doubek
8904,Wilson Sayre
8905,Don Gonyea
8905,Jessica Taylor
8906,Lauren Leatherby
8907,Elizabeth Miller
8908,Michael Tomsic
8909,
8910,Scott Neuman
8911,Jessica Taylor
8912,Carrie Johnson
8913,James Doubek
8914,Wilson Sayre
8915,Don Gonyea
8915,Jessica Taylor
8916,Lauren Leatherby
8917,Elizabeth Miller
8918,Michael Tomsic
8919,
8920,Scott Neuman
8921,Jessica Taylor
8922,Carrie Johnson
8923,James Doubek
8924,Wilson Sayre
8925,Don Gonyea
8925,Jessica Taylor
8926,Lauren Leatherby
8927,Elizabeth Miller
8928,Michael Tomsic
8929,
8930,Scott Neuman
8931,Jessica Taylor
8932,Carrie Johnson
8933,Danielle Kurtzleben 
8934,James Doubek
8935,Wilson Sayre
8936,Don Gonyea
8936,Jessica Taylor
8937,Lauren Leatherby
8938,Elizabeth Miller
8939,Michael Tomsic
8940,
8941,Scott Neuman
8942,Jessica Taylor
8943,Carrie Johnson
8944,Danielle Kurtzleben 
8945,Marilyn Geewax
8946,James Doubek
8947,Wilson Sayre
8948,Don Gonyea
8948,Jessica Taylor
8949,Lauren Leatherby
8950,Elizabeth Miller
8951,Michael Tomsic
8952,
8953,Scott Neuman
8954,Jessica Taylor
8955,Carrie Johnson
8956,Danielle Kurtzleben 
8957,Marilyn Geewax
8958,Amita Kelly
8959,James Doubek
8960,Wilson Sayre
8961,Don Gonyea
8961,Jessica Taylor
8962,Lauren Leatherby
8963,Elizabeth Miller
8964,Michael Tomsic
8965,
